RecordId,RecordTimeSeconds,RecordTimeNanoSeconds,OrientationX,OrientationY,OrientationZ,OrientationW,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,Roll,Pitch,Yaw,DeltaT,Velocityx,Velocityy,Velocityz
5222,1515079527,124787939,0.007251412,-0.001958806,-0.169565693,-0.985490263,6.07929E-05,-0.036441572,-0.03523998,-0.136688948,-0.02811138,-9.523588181,-0.780872352,0.362108875,19.52322558,10258769,10.35153248,8.860260342,-517.7381428
5223,1515079527,135064231,0.007186998,-0.001655798,-0.169459417,-0.985509634,0.00426504,-0.064614519,-0.036429796,-0.109567903,0.127432942,-10.1627388,-0.779518899,0.326554417,19.51109552,10276292,10.35040653,8.86156988,-517.8425781
5224,1515079527,145325630,0.007121478,-0.001309801,-0.169350281,-0.985529363,0.002021827,-0.062561944,-0.03576827,-0.523029745,-0.138823628,-9.534977913,-0.778867919,0.286121596,19.49866254,10261399,10.34503951,8.860145355,-517.9404203
5225,1515079527,155622045,0.007096199,-0.001082631,-0.169246048,-0.985547721,-0.001058058,-0.040999569,-0.034296244,-0.710302711,0.026265353,-9.775289536,-0.780447841,0.259893206,19.48670868,10296415,10.33772594,8.860415794,-518.0410708
5226,1515079527,165914135,0.007081406,-0.000999347,-0.169140354,-0.98556608,0.000312364,-0.009759459,-0.034461737,-0.468471229,0.017421314,-9.330018997,-0.780418813,0.250116764,19.47448278,10292090,10.33290439,8.860595096,-518.1370962
5227,1515079527,176339061,0.007082984,-0.001006222,-0.169044644,-0.985582471,-0.000456264,0.000942704,-0.034359589,-0.09902522,0.421380848,-9.855584145,-0.780488176,0.25084804,19.4633497,10424926,10.33187206,8.86498796,-518.2398399
5228,1515079527,186543730,0.007054371,-0.000868259,-0.168955252,-0.985598147,0.005273162,-0.035788756,-0.031066408,0.009392558,0.1434405,-9.714917183,-0.779949705,0.234641478,19.45306154,10204669,10.33196791,8.866451723,-518.3389774
5229,1515079527,196769325,0.006986813,-0.000655979,-0.168866768,-0.985613883,0.00739541,-0.049773481,-0.031298295,-0.170491695,0.373773575,-9.235632896,-0.776447101,0.209288434,19.44293917,10225595,10.33022453,8.87027378,-518.4334172
5230,1515079527,207020194,0.006906872,-0.000365214,-0.16877386,-0.985630572,0.005997505,-0.0588581,-0.033662774,-0.475198388,0.316601217,-10.45413017,-0.773060077,0.174828684,19.43236327,10250869,10.32535333,8.873519218,-518.5405812
5231,1515079527,217293644,0.006834958,-0.000178799,-0.168688565,-0.985645771,0.009517187,-0.021505453,-0.029887535,-0.698951423,-0.141439468,-9.295576096,-0.768555395,0.152316677,19.42259485,10273450,10.31817269,8.872066147,-518.6360788
5232,1515079527,222465639,0.006785267,-0.000147987,-0.168604195,-0.985660434,0.007563662,0.000338633,-0.029874999,-0.690242529,0.351002991,-10.00311184,-0.76355077,0.147810565,19.41281372,5171995,10.31460276,8.873881532,-518.6878148
5233,1515079527,232678959,0.006758963,-0.000203114,-0.168508336,-0.985677063,0.007165158,0.012555052,-0.033076622,-0.402878314,-0.173103988,-9.014419556,-0.759529589,0.153455063,19.40163503,10213320,10.31048804,8.872113566,-518.779882
5234,1515079527,242920123,0.006718899,-0.000226142,-0.168414533,-0.985693336,0.007777716,-0.002988777,-0.032158267,-0.221353993,-0.118950911,-9.893797874,-0.754574243,0.155210685,19.39071928,10241164,10.30822111,8.87089537,-518.881206
5235,1515079527,253181290,0.006658642,-8.91564E-05,-0.168324456,-0.98570919,0.00804377,-0.033550192,-0.031480279,-0.187397718,-0.084052853,-9.985872269,-0.750423841,0.138506321,19.38035481,10261167,10.30629819,8.87003289,-518.9836727
5236,1515079527,263423677,0.006602209,6.5494E-05,-0.16824311,-0.985723376,0.005895811,-0.030755423,-0.0284697,-0.304248005,-0.082401313,-9.258402824,-0.747041818,0.119887755,19.37101484,10242387,10.30318197,8.869188904,-519.0785008
5237,1515079527,273696949,0.006564095,0.000169233,-0.168151483,-0.98573935,0.00465801,-0.015092226,-0.032287672,-0.529957771,0.088435121,-9.829139709,-0.744746364,0.107365798,19.36044403,10273272,10.29773757,8.870097422,-519.1794783
5238,1515079527,283949446,0.006558461,0.000119241,-0.168069258,-0.985753357,0.001819539,0.019130236,-0.029633902,-0.427322924,-0.134135187,-9.52579689,-0.743156033,0.112842178,19.35084955,10252497,10.29335644,8.868722201,-519.2771415
5239,1515079527,294120699,0.006577416,1.665E-05,-0.16798605,-0.985767484,-0.000869325,0.021596378,-0.028564777,-0.116847515,-0.021099964,-10.10018635,-0.743332232,0.124733146,19.34110299,10171253,10.29216796,8.868507588,-519.379873
5240,1515079527,304327011,0.006581871,-1.53128E-05,-0.167899579,-0.985782206,0.000374529,0.004335614,-0.030379193,-0.014908442,-0.335636258,-9.276287079,-0.74323149,0.128364251,19.3310286,10206312,10.2920158,8.86508198,-519.4745497
5241,1515079527,314577272,0.006575473,4.74772E-05,-0.167814955,-0.98579663,-0.002570263,-0.016945112,-0.030947231,-0.114374794,0.085083291,-9.80871582,-0.743727107,0.121084395,19.32123706,10250261,10.29084342,8.865954106,-519.5750916
5242,1515079527,324823694,0.006563354,0.000209478,-0.167724311,-0.985812128,-0.003487063,-0.02995933,-0.032241724,-0.285725206,0.017589381,-10.07587433,-0.745482579,0.102482511,19.31081869,10246422,10.28791576,8.866134334,-519.6783333
5243,1515079527,335064950,0.00655952,0.000269833,-0.167639017,-0.985826612,-0.002292828,-0.002394766,-0.02898502,-0.418826789,-0.073839672,-9.390071869,-0.746217611,0.095526171,19.3009479,10241256,10.28362645,8.865378123,-519.7744994
5244,1515079527,345317843,0.006580225,0.000197186,-0.167551756,-0.985841334,-0.002464325,0.023041897,-0.031348515,-0.328669697,0.139105946,-9.878129005,-0.747170469,0.104064578,19.29075082,10252893,10.28025664,8.866804361,-519.8757788
5245,1515079527,355607460,0.006628158,1.81114E-05,-0.167469218,-0.985855043,-0.003973861,0.04190686,-0.029742964,0.072274223,-0.122882187,-9.439235687,-0.749158079,0.125152088,19.28102281,10289617,10.28100031,8.865539951,-519.9729049
5246,1515079527,366026175,0.006649846,-8.39588E-05,-0.167392239,-0.985867977,-0.000166833,0.010207214,-0.02911276,0.361770004,0.295929611,-10.47383022,-0.749660419,0.137040733,19.27199984,10418715,10.28476949,8.868623157,-520.0820288
5247,1515079527,376297381,0.006647915,-9.28254E-06,-0.167317465,-0.985880673,-0.001960204,-0.020302244,-0.028389342,0.205881611,0.06230947,-9.417404175,-0.750884332,0.128510391,19.26336246,10271206,10.28688414,8.86926315,-520.1787569
5248,1515079527,386529258,0.006626597,0.000175768,-0.167243794,-0.98589325,-0.003176533,-0.037723672,-0.028249774,-0.024314499,0.020818653,-9.771271706,-0.752031503,0.107139604,19.25493508,10231877,10.28663536,8.869476164,-520.2787353
5249,1515079527,396724644,0.00660237,0.00033784,-0.1671675,-0.985906422,-0.001205155,-0.023163885,-0.029102053,-0.185534477,-0.280376494,-9.901461601,-0.752407198,0.088306992,19.24619045,10195386,10.28474376,8.866617618,-520.3796845
5250,1515079527,406934749,0.00661786,0.000308276,-0.16709812,-0.985917985,-0.000944548,0.013676681,-0.026898731,-0.250061244,-0.085741453,-9.675516129,-0.753597354,0.091890687,19.23810194,10210105,10.28219061,8.865742188,-520.4784726
5251,1515079527,417192456,0.006659254,0.00018351,-0.167025372,-0.985930145,-0.00358817,0.028678793,-0.027682886,-0.125112236,0.233802691,-9.849227905,-0.755893189,0.106723281,19.22955319,10257707,10.28090725,8.868140468,-520.5795031
5252,1515079527,422356225,0.006701319,8.53733E-05,-0.166954949,-0.985941827,-0.005826212,0.020716242,-0.026949182,0.219801307,0.014586585,-9.462162018,-0.758776198,0.118561689,19.2212928,5163769,10.28204225,8.86821579,-520.6283635
5253,1515079527,437679684,0.006707141,0.000149443,-0.166882023,-0.985954106,-0.004328349,-0.021410855,-0.02808667,0.285775274,0.160836026,-10.4517765,-0.760667969,0.111378166,19.21286323,15323459,10.28642131,8.870680354,-520.7885209
5254,1515079527,447934408,0.006698134,0.000339682,-0.166803986,-0.985967278,-0.004708821,-0.037661105,-0.028811596,-0.072878517,-0.099876069,-9.383167267,-0.763295147,0.089651947,19.20393452,10254724,10.28567397,8.869656152,-520.8847426
5255,1515079527,458250148,0.006695513,0.000469563,-0.166726321,-0.985980392,-0.003039521,-0.018932341,-0.028994938,-0.232462764,0.300101072,-9.769594193,-0.76548739,0.07486705,19.19500613,10315740,10.28327594,8.872751917,-520.9855232
5256,1515079527,463436889,0.006721945,0.000489039,-0.166645691,-0.985993803,-0.006919365,0.006729343,-0.030035356,-0.152264223,0.109004244,-9.906044006,-0.768851975,0.073108705,19.18564795,5186741,10.28248619,8.873317294,-521.0369033
5257,1515079527,473794902,0.006774977,0.000402044,-0.166572258,-0.986005902,-0.006671845,0.018834142,-0.026827911,-0.078316823,-0.069415554,-9.949280739,-0.773189185,0.083893165,19.17704459,10358013,10.28167498,8.872598287,-521.1399581
5258,1515079527,484086424,0.006807331,0.000378483,-0.166498452,-0.986018181,-0.004023739,-0.000224424,-0.028464526,-0.004988074,0.116279781,-10.01873302,-0.776401885,0.087114714,19.1684475,10291522,10.28162364,8.873794982,-521.2430661
5259,1515079527,494352054,0.006835787,0.000437609,-0.166427895,-0.986029863,-0.006383344,-0.011552352,-0.029536592,0.239590839,0.24840565,-9.387248993,-0.780750993,0.080921162,19.16029064,10265630,10.28408319,8.876345023,-521.3394321
5260,1515079527,504562291,0.006853567,0.000556426,-0.166349456,-0.986042917,-0.007249075,-0.024801604,-0.029041966,0.184510916,0.140130281,-10.43924713,-0.785031417,0.067772569,19.15126537,10210237,10.28596709,8.877775786,-521.4460193
5261,1515079527,514787676,0.006883912,0.00063509,-0.166261494,-0.98605752,-0.01084927,-0.008933496,-0.029704794,-0.130593374,-0.389944315,-9.508953094,-0.789965163,0.059392179,19.14110339,10225385,10.28463173,8.873788456,-521.543252
5262,1515079527,525026624,0.006925504,0.000629482,-0.166183308,-0.986070395,-0.01020749,0.006257681,-0.028258309,-0.086412147,0.006436614,-9.95357132,-0.79456295,0.060755215,19.13201059,10238948,10.28374696,8.87385436,-521.6451661
5263,1515079527,535243232,0.006973873,0.000632317,-0.166098386,-0.986084342,-0.011709776,0.004363935,-0.030504726,0.046280336,-0.010883285,-9.974941254,-0.800088007,0.06128719,19.12214144,10216608,10.28421979,8.87374317,-521.7470762
5264,1515079527,545490245,0.007015714,0.000668282,-0.166018203,-0.986097515,-0.008898115,-0.003363639,-0.029081712,-0.072615728,0.083985306,-9.945205688,-0.80550534,0.05795416,19.11284998,10247013,10.28347569,8.874603768,-521.8489848
5265,1515079527,555783525,0.007061704,0.000760469,-0.165934324,-0.986111224,-0.01314286,-0.018091388,-0.03001916,-0.150712147,-0.117670923,-10.29150963,-0.812460257,0.048342942,19.10317464,10293280,10.28192437,8.873392548,-521.9549182
5266,1515079527,566051721,0.007117972,0.000797674,-0.165849924,-0.986124992,-0.011585156,-0.000297728,-0.030910874,0.02519808,-0.106134504,-9.353449821,-0.819530251,0.045138625,19.0933952,10268196,10.28218311,8.872302738,-522.0509613
5267,1515079527,576337761,0.007178796,0.000826528,-0.165763319,-0.986139119,-0.014478796,-0.004117592,-0.03168682,-0.043175325,0.293397665,-10.60636234,-0.826955915,0.04296142,19.08335352,10286040,10.281739,8.875320638,-522.1600588
5268,1515079527,586560603,0.007245811,0.000857384,-0.165671557,-0.98615402,-0.012698071,-0.001645391,-0.031599458,-0.211455077,0.04175372,-9.626862526,-0.835119144,0.040669943,19.07271413,10222842,10.27957733,8.87574748,-522.2584727
5269,1515079527,596838617,0.007298689,0.000904251,-0.165583655,-0.986168385,-0.012106963,-0.009324745,-0.030998664,-0.201665282,0.147430152,-10.29243755,-0.841987982,0.036302628,19.0625384,10278014,10.27750461,8.877262769,-522.3642585
5270,1515079527,607057119,0.007359599,0.000957408,-0.165495545,-0.98618263,-0.013002098,-0.003176846,-0.03235535,-0.077454157,-0.131231755,-9.603546143,-0.849883,0.031375363,19.05234296,10218502,10.27671315,8.875921777,-522.4623923
5271,1515079527,617308132,0.007433641,0.000934748,-0.165405631,-0.986197233,-0.013861789,0.010577733,-0.031299166,-0.070804611,-0.033732027,-10.14231205,-0.85782439,0.035262198,19.04187512,10251013,10.27598733,8.87557599,-522.5663613
5272,1515079527,627578767,0.007510737,0.000914224,-0.165321052,-0.986210823,-0.015756542,0.008146645,-0.030622369,-0.075779222,0.052383937,-10.17020988,-0.866151738,0.038968611,19.03202714,10270635,10.27520903,8.876114006,-522.6708158
5273,1515079527,637850670,0.007590299,0.000881466,-0.165233731,-0.98622489,-0.014879396,0.010698401,-0.030806236,0.00647593,0.044940025,-9.823167801,-0.87452701,0.044100509,19.02185025,10271903,10.27527555,8.876575626,-522.7717184
5274,1515079527,648141306,0.007667889,0.000920447,-0.165140048,-0.986239851,-0.018056298,-0.008947292,-0.032424282,0.037072234,0.11698965,-10.4364481,-0.884038218,0.041080389,19.01099502,10290636,10.27565705,8.877779524,-522.8791161
5275,1515079527,653354225,0.007743437,0.00099759,-0.165047184,-0.986254752,-0.017102247,-0.009552711,-0.031284112,-0.147245824,-0.196558431,-9.947250366,-0.894039757,0.03370767,19.0002721,5212919,10.27488947,8.876754881,-522.9309703
5276,1515079527,663671564,0.007815783,0.001054724,-0.164960861,-0.98626858,-0.016683562,-0.005952328,-0.0306994,-0.44400999,0.252429366,-10.3386488,-0.903299682,0.028539862,18.99029271,10317339,10.27030846,8.87935928,-523.0376377
5277,1515079527,674098185,0.007913251,0.001029614,-0.164873883,-0.986282408,-0.01932477,0.016204055,-0.030221406,-0.274550021,0.202245072,-9.713727951,-0.913844362,0.033139739,18.98016257,10426621,10.26744583,8.881468013,-523.138919
5278,1515079527,684393835,0.008019306,0.000938418,-0.164788872,-0.986295819,-0.017822525,0.021156505,-0.030508861,0.059570223,0.334315509,-10.20818901,-0.924112262,0.045370732,18.97019789,10295650,10.26805915,8.884910008,-523.244019
5279,1515079527,694670299,0.008105921,0.000916165,-0.164700598,-0.986309886,-0.015759589,0.005453989,-0.031443603,-0.048277162,-0.044672664,-10.29444504,-0.933486438,0.04943798,18.9599182,10276464,10.26756303,8.884450931,-523.3498095
5280,1515079527,704879807,0.008190191,0.000926123,-0.164609954,-0.98632431,-0.016070794,0.000315311,-0.032282405,-0.074985042,-0.02893923,-9.930351257,-0.943204124,0.049816345,18.94939305,10209508,10.26679747,8.884155476,-523.4511935
5281,1515079527,715111622,0.00826572,0.000973413,-0.16452235,-0.986338317,-0.015448411,-0.007931579,-0.03174372,0.144814789,0.414152652,-10.32190609,-0.952637446,0.045811531,18.93925838,10231815,10.26827919,8.888393009,-523.5568053
5282,1515079527,725308472,0.008348975,0.000970762,-0.164430469,-0.986352921,-0.014664496,0.008115818,-0.031091604,0.133559883,0.517935991,-9.737606049,-0.9620026,0.047591249,18.92857802,10196850,10.26964108,8.893674325,-523.6560982
5283,1515079527,735502770,0.008426221,0.000960329,-0.164344266,-0.98636663,-0.014005465,0.00529601,-0.029573318,-0.275309294,0.647579968,-10.57661533,-0.970541936,0.050141205,18.9185501,10194298,10.26683449,8.900275948,-523.7639194
5284,1515079527,745745422,0.008487973,0.000938081,-0.164260402,-0.9863801,-0.010696977,0.012276465,-0.029394962,-0.135816604,0.123332426,-9.539580345,-0.977107866,0.05373578,18.90878347,10242652,10.26544337,8.901539199,-523.86163
5285,1515079527,756023088,0.008542723,0.000892717,-0.164179876,-0.986393034,-0.008524796,0.008749157,-0.029366296,0.374766946,0.316478193,-10.13762283,-0.982447681,0.059813796,18.89938127,10277666,10.2692951,8.904791856,-523.9658211
5286,1515079527,766292034,0.008582109,0.000901494,-0.164099857,-0.986406028,-0.00794485,-0.001651987,-0.030021392,0.24427399,0.099228993,-9.806797028,-0.987069864,0.059482574,18.89009284,10268946,10.27180354,8.905810833,-524.0665266
5287,1515079527,776559578,0.008608466,0.000936929,-0.164021522,-0.986418784,-0.005056376,-0.006731601,-0.028654698,-0.124026746,0.410412312,-9.805425644,-0.990720125,0.055894228,18.88102649,10267544,10.27053009,8.91002476,-524.1672042
5288,1515079527,786792025,0.00861784,0.001030734,-0.163934916,-0.986433029,-0.003248663,-0.018457273,-0.030160286,-0.114228792,0.689009666,-10.22396088,-0.993546895,0.045379977,18.87105917,10232447,10.26936125,8.917075015,-524.2718203
5289,1515079527,796993264,0.008638659,0.001056266,-0.163843811,-0.98644799,-0.003293164,-0.002892457,-0.032170318,0.061563388,0.223676413,-9.505734444,-0.996384001,0.042792976,18.86050161,10201239,10.26998927,8.919356791,-524.3687906
5290,1515079527,807191318,0.008644452,0.001037868,-0.163757101,-0.986462235,0.000538206,0.007252481,-0.030822495,-0.100630909,0.413271666,-10.26599121,-0.996697375,0.044893818,18.850409,10198054,10.26896303,8.923571358,-524.4734837
5291,1515079527,817429051,0.008657739,0.000976186,-0.163674831,-0.986475945,0.000390824,0.020300997,-0.029582493,-0.133950919,0.27569133,-9.36566925,-0.997046432,0.05203262,18.840793,10237733,10.26759168,8.926393812,-524.569367
5292,1515079527,827632077,0.008669309,0.000892662,-0.163592771,-0.986489475,0.002176766,0.015047715,-0.028836351,0.312977791,0.611426592,-10.02102089,-0.996792921,0.061608442,18.83117688,10203026,10.270785,8.932632214,-524.6716117
5293,1515079527,837847844,0.00865404,0.000929095,-0.16350475,-0.986504138,0.003074861,-0.013643665,-0.031772185,0.42336908,0.286679178,-9.526203156,-0.995754789,0.057114757,18.82098952,10215767,10.27511004,8.935560861,-524.7689292
5294,1515079527,843025353,0.008622374,0.001028064,-0.163421586,-0.986518145,0.001861449,-0.020632211,-0.030609295,-0.088233441,0.14375481,-9.52283287,-0.994033018,0.045249706,18.81143067,5177509,10.27465321,8.936305153,-524.8182337
5295,1515079527,853290723,0.008578356,0.001098992,-0.163345128,-0.986531138,0.006844732,-0.009040843,-0.027648335,-0.213711828,0.258943677,-9.979969025,-0.990387662,0.036330434,18.80262277,10265370,10.27245938,8.938963306,-524.9206818
5296,1515079527,863552452,0.008556332,0.001095399,-0.163268253,-0.986544073,0.005381147,0.003505355,-0.028677251,0.077868231,0.289904684,-9.324714661,-0.98783319,0.036247362,18.79369143,10261729,10.27325844,8.941938229,-525.0163695
5297,1515079527,873858437,0.008534215,0.001061579,-0.16319254,-0.986556768,0.006776326,0.005148675,-0.030129667,-0.072834626,0.427210152,-10.12991905,-0.984703007,0.039581331,18.78486411,10305985,10.27250781,8.94634105,-525.1207683
5298,1515079527,884162107,0.008512988,0.001020253,-0.16311793,-0.986569345,0.005841963,0.009254619,-0.028172784,-0.262845725,-0.116102457,-9.240646362,-0.98153352,0.043782025,18.77615903,10303670,10.26979953,8.945144769,-525.2159809
5299,1515079527,894631636,0.008478453,0.00101087,-0.163045689,-0.986581624,0.009116205,-0.002955625,-0.026834212,0.044470314,0.147242755,-10.11655521,-0.977456893,0.044125749,18.76776161,10469529,10.27026511,8.946686331,-525.3218964
5300,1515079527,904790264,0.008435314,0.001065655,-0.162965223,-0.986595213,0.007001846,-0.013474824,-0.029998481,0.251554012,0.012794323,-9.373506546,-0.973606023,0.03704662,18.75847101,10158628,10.27282056,8.946816304,-525.4171184
5301,1515079527,914992657,0.008411939,0.001069003,-0.162895188,-0.986607015,0.004251934,0.003821685,-0.029254235,-0.120543204,0.208750725,-9.626481056,-0.971028372,0.036162601,18.75034192,10202393,10.27159073,8.948946061,-525.5153315
5302,1515079527,925185131,0.008399915,0.001053705,-0.162826493,-0.986618459,0.00324518,0.00757202,-0.026637902,-0.268093884,-0.118637614,-10.03232574,-0.969385886,0.037600179,18.7423492,10192474,10.26885819,8.94773685,-525.6175858
5303,1515079527,935402035,0.008398414,0.000980321,-0.162761182,-0.986629307,0.002803441,0.017852314,-0.025086872,0.151717186,-0.17298393,-9.456237793,-0.967849898,0.045804757,18.73469281,10216904,10.27040827,8.94596949,-525.7141992
5304,1515079527,945626079,0.008413026,0.000932168,-0.16268456,-0.986641824,-0.002639906,0.004248741,-0.029749546,0.223577678,0.153825492,-10.31797981,-0.968607941,0.051446239,18.72574638,10224044,10.27269414,8.947542209,-525.8196907
5305,1515079527,955840665,0.008437175,0.00092092,-0.162606806,-0.98665446,-0.006211875,0.005396071,-0.02928419,-0.111377656,-0.321445674,-9.163907051,-0.971132979,0.053091641,18.71670465,10214586,10.27155646,8.944258774,-525.9132962
5306,1515079527,966039739,0.008454772,0.000943579,-0.16253911,-0.986665487,-0.006420612,-0.00538161,-0.026801508,-0.127922535,-0.119004115,-10.45867348,-0.973548344,0.05079096,18.7088648,10199074,10.27025177,8.943045042,-526.019965
5307,1515079527,976293454,0.008477819,0.000988228,-0.162470356,-0.986676574,-0.008386812,-0.002916945,-0.025554655,0.070836149,-0.251088679,-9.617588043,-0.976989218,0.046103902,18.70092275,10253715,10.2709781,8.940470451,-526.118581
5308,1515079527,986469231,0.008510472,0.000962949,-0.162394881,-0.986688673,-0.006804729,0.008715109,-0.029933237,-0.093811795,0.101058275,-9.829964638,-0.980214488,0.049495056,18.69213053,10175777,10.27002349,8.941498797,-526.2186085
5309,1515079527,996666692,0.00856855,0.000909595,-0.162309572,-0.986702263,-0.010101703,0.016093975,-0.03063822,-0.239211276,-0.159951568,-9.864190102,-0.98579357,0.056523251,18.68216863,10197461,10.26758415,8.939867697,-526.3191982
5310,1515079528,6882315,0.008632633,0.000801193,-0.162228212,-0.986715198,-0.008669782,0.023608407,-0.028801756,0.148227602,-0.243447423,-9.836765289,-0.991029499,0.069890231,18.67261062,10215623,10.26909838,8.93738073,-526.4196869
5311,1515079528,17071989,0.008680143,0.000769559,-0.162148654,-0.986727893,-0.008665102,0.00320609,-0.028589059,0.394951135,0.113304257,-10.39235401,-0.995819826,0.074270053,18.66333782,10189674,10.27312281,8.938535264,-526.5255816
5312,1515079528,27284564,0.008733198,0.000776843,-0.162066787,-0.986740887,-0.010184812,0.002145756,-0.030699227,0.127532139,0.117164753,-9.497657776,-1.001960745,0.074349203,18.65383488,10212575,10.27442524,8.939731817,-526.6225772
5313,1515079528,37519751,0.008784289,0.000807617,-0.161979064,-0.986754835,-0.012035513,-0.005014305,-0.031919613,-0.114349477,0.155680999,-10.20647621,-1.008316034,0.07172868,18.64367574,10235187,10.27325485,8.941325242,-526.7270424
5314,1515079528,47753224,0.00884298,0.000825202,-0.161882684,-0.986770034,-0.011817772,0.003728559,-0.031474818,-0.022067009,-0.428205669,-9.669726372,-1.015286308,0.070730627,18.63249626,10233473,10.27302903,8.93694321,-526.8259972
5315,1515079528,52952698,0.00889969,0.000794781,-0.161794066,-0.98678416,-0.013127043,0.008855012,-0.031378333,0.071891993,-0.024610957,-10.1967907,-1.021141765,0.075130838,18.62217292,5199474,10.27340283,8.936815246,-526.8790152
5316,1515079528,63230830,0.008972537,0.000755244,-0.161706522,-0.98679781,-0.015020839,0.016006166,-0.031284273,-0.106296867,0.112719744,-9.849791527,-1.028653889,0.080860988,18.61196083,10278132,10.2723103,8.937973795,-526.9802527
5317,1515079528,73511641,0.009053844,0.000663489,-0.161616296,-0.986811936,-0.013194936,0.021548431,-0.030859189,0.083833069,0.120199062,-9.945446014,-1.036157123,0.092648435,18.60138441,10280811,10.27317217,8.939209539,-527.0824999
5318,1515079528,83782907,0.009120805,0.000646674,-0.161522269,-0.986826718,-0.011072826,-0.002760639,-0.032414172,0.426110387,0.239612162,-10.46543121,-1.043427485,0.095690598,18.59044338,10271266,10.27754886,8.941670659,-527.1899931
5319,1515079528,94017906,0.009169776,0.000689864,-0.161423951,-0.986842334,-0.010020372,-0.008892617,-0.033207566,0.177054256,0.163811982,-9.729455948,-1.049774192,0.091608444,18.57906792,10234999,10.27936101,8.943347274,-527.2895741
5320,1515079528,104226477,0.009211106,0.000751648,-0.161333323,-0.986856759,-0.010793947,-0.009769104,-0.031017836,-0.213039279,0.376148939,-10.4067955,-1.055599059,0.085289356,18.56860633,10208571,10.27718618,8.947187218,-527.3958126
5321,1515079528,114420647,0.00926011,0.000744256,-0.161237463,-0.986871958,-0.009961946,0.013110918,-0.031667948,-0.011735395,0.272779614,-9.667685509,-1.061012913,0.086928135,18.55746438,10194170,10.27706655,8.949967979,-527.4943666
5322,1515079528,124637100,0.009320486,0.000658939,-0.161141381,-0.986887157,-0.008658376,0.020186296,-0.032276973,0.362925321,0.530014277,-10.29458237,-1.066274596,0.097588221,18.54621417,10216453,10.28077436,8.955382845,-527.5995408
5323,1515079528,134833769,0.009371026,0.000618087,-0.161049202,-0.98690176,-0.006700737,0.007099544,-0.03167541,0.097884834,0.136584535,-9.773598671,-1.071245972,0.103041371,18.53546429,10196669,10.28177246,8.956775553,-527.6991989
5324,1515079528,145089713,0.009386292,0.000632581,-0.160960421,-0.986916065,-0.002468219,-0.006142312,-0.030835852,-0.054367945,0.362985224,-9.788311005,-1.073249079,0.101587404,18.52517001,10255944,10.28121487,8.960498309,-527.7995873
5325,1515079528,155382080,0.009402632,0.000720003,-0.160871655,-0.986930311,-0.005761971,-0.016797323,-0.031281147,0.157306924,0.574981749,-10.42383575,-1.076717824,0.091905187,18.51495503,10292367,10.28283393,8.966416232,-527.9068732
5326,1515079528,165605574,0.009418221,0.000773555,-0.16078122,-0.986944854,-0.003789243,-0.002079908,-0.031695008,0.113964066,0.081535205,-9.590744019,-1.079476094,0.086037284,18.50451125,10223494,10.28399904,8.967249807,-528.0049241
5327,1515079528,175874018,0.009444392,0.000730332,-0.160697222,-0.986958325,-0.003417592,0.011672009,-0.030291084,-0.239082515,0.168667525,-10.39935589,-1.08164767,0.091315776,18.49471122,10268444,10.28154403,8.96898176,-528.1117093
5328,1515079528,186092944,0.009489363,0.0006328,-0.160609007,-0.986972332,-0.006230562,0.023350323,-0.03110832,-0.050758507,-0.006347791,-9.727451324,-1.084947535,0.103077541,18.48436196,10218926,10.28102533,8.968916892,-528.2111134
5329,1515079528,196305903,0.009539017,0.000553469,-0.160530671,-0.986984611,-0.008568788,0.011680805,-0.030166721,0.551948071,0.180666864,-10.27452087,-1.089112902,0.112877238,18.47517738,10212959,10.28666236,8.970762035,-528.3160467
5330,1515079528,206546963,0.009566084,0.00063391,-0.160453692,-0.98699683,-0.007557328,-0.020907022,-0.02899548,0.349938214,0.090003274,-9.818329811,-1.093662244,0.10419206,18.46632425,10241060,10.2902461,8.971683764,-528.4165968
5331,1515079528,216766904,0.009590531,0.00075499,-0.160369679,-0.987010181,-0.009047773,-0.021082234,-0.02989856,-0.171362519,0.123571925,-9.711687088,-1.098661305,0.090853695,18.45669995,10219941,10.28849478,8.972946662,-528.5158497
5332,1515079528,226960489,0.00962614,0.000855265,-0.160292044,-0.987022281,-0.009747692,-0.013390751,-0.029055469,-0.130014837,0.299507469,-10.28450203,-1.104538085,0.080079818,18.44779222,10193585,10.28716946,8.975999717,-528.6206856
5333,1515079528,237286821,0.009675576,0.000818047,-0.160222188,-0.987033188,-0.007153869,0.016122937,-0.027366033,0.193302602,0.267796397,-9.60624218,-1.109452547,0.085118954,18.43963841,10326332,10.28916557,8.978765071,-528.7198829
5334,1515079528,247568526,0.009729911,0.000746099,-0.160153911,-0.987043858,-0.007539921,0.013927824,-0.027682863,0.052343421,0.500818133,-10.09284592,-1.114284352,0.094177156,18.43162991,10281705,10.28970375,8.983914336,-528.8236545
5335,1515079528,252808039,0.009768038,0.000711589,-0.160077423,-0.987055898,-0.004996753,0.010131126,-0.027979173,-0.083305247,0.304994792,-9.571681023,-1.117971575,0.098693647,18.42270914,5239513,10.28926727,8.98551236,-528.8738055
5336,1515079528,263142447,0.00978018,0.000745019,-0.160001606,-0.987068057,-0.002523875,-0.011737141,-0.028401325,0.353601187,0.481787473,-10.13176727,-1.119965528,0.095049204,18.41394402,10334408,10.29292153,8.990491348,-528.9785113
